Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Consiglio acquisto usato a4 all road;https://forum.quattroruote.it/threads/consiglio-acquisto-usato-a4-all-road.107511/;05/12/2016 00:00;Cin75;;"SirPatrick mmmh le audi a4 tu dici che sono maschie ? ? ! ? Può essere...vabbè però sto scegliendo un'auto insieme a mio marito per la famiglia. Insomma questa dovrebbe soddisfare le nostre ""esigenze"". Cosa vuoi dire con usati sospetti ? Forse per il prezzo ? Cosa è un ex NLT forse noleggio a lungo termine ? Comunque mi sconsigliavano la 177cv ed il cambio automatico. ";Audi;A4 ;neutro;;;;;;;;;;;;
Chevrolet Cruze 2000 163cv - strappi motore;https://forum.quattroruote.it/threads/chevrolet-cruze-2000-163cv-strappi-motore.103907/;30/04/2016 00:00;soundtrek;;"Ciao a tutti. Volevo presentarvi il mio problema un po' insolito magari a qualcuno è già capitato. Problema riguardante una Chevrolet Cruze 2.0 TD 163cv. Ultimamente mi capita di arrivare a 1500 giri e riscontrare strappi del motore. All'inizio mi sembrava capitasse casualmente ma poi ho notato che il problema si presenta solo in giornate più calde ( sui 20 gradi ) . Guidando la sera o con pioggia o insomma quando fa più fresco non c'è nessun problema. Un giorno mi fermo in officina generica e collegando la centralina riscontrano ""errore paletta turbina"" ma mi consigliano di passare dalla Chevrolet per una diagnosi più precisa e viene riscontrato ""sovralimentazione turbina"". Ho lasciato l'auto una giornata per eventuali diagnosi specificando che il problema non si riscontra in giornate fresche. Quando son passato a ritirare l'auto mi han detto che han fatto un giro e funzionava perfettamente ( chiaramente quel giorno pioveva ) e secondo loro l'unica cosa da fare è smontare la turbina che sicuro è la geometria variabile bloccata praticamente mi han proposto di revisionare la turbina. Ora mi chiedo possibile che la geometria variabile si blocchi solo in determinate condizioni atmosferiche ? Che possa avere già problemi a 78mila chilometri nonostante l'auto sia stata trattata con tutti i crismi ? Mi seccherebbe un'altra spesa sostenuta dopo che a inizio anno ( a 71000 km e un mese dopo la scadenza della garanzia ) si sia rotta la sede di una valvola disintegrando un pistone ( spesi 1500 euro per motore di recupero e altri 1500 di manodopera/materiali ) . Possibile che il problema sia esterno alla turbina ? ";Chevrolet;Cruze;negativo;;;;;;;negativo;;;;;
RS4 Avant arrivata;https://www.bmwpassion.com/forum/threads/rs4-avant-arrivata.29548/;22/11/2004 00:00;Roger84;;Eccola appena scaricata dalla bisarca:Vediamo se qualche occhio attento nota una differenza del modello 2007.... ;Audi;RS4;negativo;;;negativo;;;;;;;;;
rumore sfiato proveniente da motore lancia y 1.2 8v;https://forum.quattroruote.it/threads/rumore-sfiato-proveniente-da-motore-lancia-y-1-2-8v.110870/;10/06/2017 00:00;albert56;;prova ad allentare il tappo del radiatore con le dovute precauzioni: molto lentamente e con uno straccione sopra ... e vedi se poi smette ;Lancia;Y;negativo;;;;;;;negativo;;;;;
cina???;https://www.autopareri.com/forums/topic/22095-cina?&page=49#comments;26/02/2007 21:43;andre;;Tanto per sdrammatizzare un po' ecco la situazione ( cinese ) secondo un utente di un altro forum: ;;;;;;;;;;;;;;;
Audi S3: Foto senza veli!!!;https://www.bmwpassion.com/forum/threads/audi-s3-foto-senza-veli.26928/page-4;13/07/2004 00:00;Vegeta330;"""Ma siamo sicuri che avrà un haldex anche l'S3?""";non so ;Audi;S3;neutro;;;;;;;;;;;;
Kia Venga 2009;https://www.autopareri.com/forums/topic/34679-kia-venga-2009?&page=15#comments;23/09/2012 22:34;emyprototipi;;La mia Venga 1.4 active è arrivata venerdì e ieri l'ho provata per circa 30 min. ma non ho riscontrato problemi di ammo anzi... un rumorino l'ho sentito in curva su una sconnessione e la stessa cosa la fà la mia Mr2 roadster ma è un problema di abs comune ! cmq sett. prossima la ritiro cambio subito i cerchi perchè monto i 17 e vedo come si comporta mettendola sotto torchio ;Kia ;Venga;positivo;;;;positivo;;;;;;;;
INCREDIBILE - Ring a rischio chiusura;http://www.porschemania.it/discus/messages/815/537339.html?1294006490;23/12/2010 17:52;kinnunen;non mi pare che la comunitxe0 Pmaniaca si scaldi pixf9 di tanto per una cosxec ferale notizia ;Sicuramente \xe8 sempre una grande sofferenza veder agonizzare una struttura dell'automobilismo mondiale teatro di tante epiche battaglie motoristiche ma noi siciliani abbiamo esaurito le lacrime con la chiusura della Targa Florio ! ! ! ;;;;;;;;;;;;;;;
Buona settimana dal 5/3 al 11/3;https://forum.quattroruote.it/threads/buona-settimana-dal-5-3-al-11-3.115278/;09/03/2018 00:00;miranda453;;Buona serata figlioli ;;;;;;;;;;;;;;;
carrera gt;https://www.bmwpassion.com/forum/threads/carrera-gt.38581/;14/11/2002 00:00;RossoCorsa;"""Avendo i PCCB non credo che abbia bisogno di condotti forzati di raffreddament anzi.. basta e avanza l'aria proveniente dal sottoscocca e dal rotolamento degli pneumatici""";ieri mentre tornavo a casa all'ora di pranzo ho incrociato un carro attrezzi con sopra la suddetta macchina incidentata... quel grigio quei freni gialli ci sono rimasto male... era favolosa... ;Porsche;Carrera ;positivo;;;positivo;;;;;;;;;
MB Classe C SW;https://www.bmwpassion.com/forum/threads/mb-classe-c-sw.48131/page-2;18/07/2003 00:00;angelo_crash2k;;poi era tinta cacchina un rutto a 4 ruote ;Mercedes-Benz;Classe C ;negativo;;;;;;;;;;;;
Citroën C5 (Topic Ufficiale - 2007);https://www.autopareri.com/forums/topic/16307-citro%C3%ABn-c5-topic-ufficiale-2007?&page=31#comments;28/02/2008 14:58;Teknos;;ordinabile dal 17 marzo presentazione 22 maggio. ;Citroen ;C5;neutro;;;;;;;;;;;;
Chiave Telecomando Interattiva;https://www.autopareri.com/forums/topic/47561-chiave-telecomando-interattiva;02/06/2012 13:19;ken111;;Molte volte capita di chiudere l'automobile e non sapere se si è chiuso le luci messo il freno a mano messo il bloccasterzo e chiuso i finestrini. Pertanto ho pensato ad una chiave telecomando che quando è vicina all' auto segnala mediante quattro led ( un led per ogni funzione ) se si è dimenticato di lasciare acceso qualcosa. Se non lampeggia nessun led in prossimita della vettura vuol dire che tutto è a posto. ;;;neutro;;;;;;;;;;;;
Presentazione;https://www.bmwpassion.com/forum/threads/presentazione.340540/;19/02/2016 00:00;wewwo;'Buongiorno sono Paolo di Milan fresco possessore di X3 20xdrive eletta 2014. Arrivo da un Audi Q e guido quotidianamente un Mercedes E 250d per lavoro. Insomma mi mancava proprio un BM mai posseduta una in vita mia.';Buongiorno sono Paolo di Milano fresco possessore di X3 20xdrive eletta 2014. Arrivo da un Audi Q5 e guido quotidianamente un Mercedes E 250d per lavoro. Insomma mi mancava proprio un BMW mai posseduta una in vita mia. ;BMW ;X3 ;neutro;;;;;;;;;;;;
Esperienze con mazda italia e di assistenza;https://forum.quattroruote.it/threads/esperienze-con-mazda-italia-e-di-assistenza.104722/page-2;05/09/2016 00:00;sisu70;"'Perfett con me qua (in topic) sfondi una porta aperta se riporti i tuoi problemi sul tuo esemplare. Buonanotte. Non so a quali ""domande"" alludi ma anch'io dormirò lo stesso.'";Non è che alludo sono qua sopra. Comunque te le ricordo anche qua sotto: Mazda Italia è responsabile dell'assistenza in Italia ? E in che termini ? E cosa comprende l'assistenza ( diagnostica riparazioni in garanzia riparazioni fuori garanzia manutenzione ordinaria in garanzia manutenzione ordinaria fuori garanzia garanzia estesa ... ) ? ;Mazda ;;neutro;;;;;;;;;;;;
Alfa Romeo Giulia Quadrifoglio 2016;https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=932#comments;24/06/2016 05:17;8coibaf;;Non penso ci sia molto da confrontare. La Focus si chiama 500 ma non penso proprio abbia 500cv. E se non sbaglio pesa pure di più. ;Alfa Romeo;Giulia Quadrifoglio ;neutro;;;;;;;;;;;;
"Grande Punto 1.3 M-Jet 90 CV Emotion ""J-Gian Edition"" - Riassunto Manutenzione nel 1° Messaggio";https://www.autopareri.com/forums/topic/17976-grande-punto-13-m-jet-90-cv-emotion-j-gian-edition-riassunto-manutenzione-nel-1%C2%B0-messaggio?&page=36#comments;30/04/2016 22:15;LucioFire;;Catena a 180 ? Ma non era a 250 ? Azz la mia 75cv è quasi a 160... Succede su parecchie ? ;Punto;Punto;neutro;;;;;;;;;;;;
Mazda2 - rumore ventola;https://forum.quattroruote.it/threads/mazda2-rumore-ventola.85016/;11/01/2014 00:00;rosberg;;Potrebbe essere qualche centralina che parte però quel ticchettio no ? Prova a lasciare il quadro girato senza avviare il motore e sentire se prosegue a farlo. ;Mazda;2;neutro;;;;;;;;;;;;
MEGANE III Puzza di sarico nell'abitacolo;https://forum.quattroruote.it/threads/megane-iii-puzza-di-sarico-nellabitacolo.115500/;22/03/2018 00:00;A-80;;sulle mie auto non ho mai avvertito odore di idrocarburi. boh. se mai puo' uscire un po' di odore di muffa se il filtro e' vecchio ma di tubo di scappamento mi sembra stranissimo. ;Renault;Megane;neutro;;;;;;;;;;;;
Lexus RX 2016;https://www.autopareri.com/forums/topic/58039-lexus-rx-2016?&page=6#comments;19/03/2016 19:48;Ospite;;Pensa che solo i fari costano 2200€ l'uno come ricambio. --- Qui un'accelerazione in ECO NORMAL e SPORT ;Lexus;RX;neutro;;;;;;;;;;;;
Gita a Milano Marittima in giornata con Jaguar I-Pace;https://www.forumelettrico.it/forum/topic4658.html?sid=9b3d6660a00250109c0902db2fb0b90b;09/05/2019 11:29;MaurizioColombini;;"Da Roma a Valdichiana sono arrivato con questa autonomia IMG_20190413_202328.jpg ( 1.1 MiB ) Visto 34 volte <img alt=""IMG_20190413_202328.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=13854&amp sid=1c570e28b836b6ff8650ca1d06394574""/>";Jaguar;I-Pace;neutro;;;;;;;;;;;;
Alfa Romeo Giulia Quadrifoglio 2016;https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=746#comments;06/02/2016 18:14;MacGeek;;E' la stanza ai tempi adibita alla consegna delle 8C a fianco della sala Autodelta e della galleria dei motori storici. ;Alfa Romeo;Giulia Quadrifoglio ;neutro;;;;;;;;;;;;
Porsche Taycan ecosistema a zero emissioni: camion elettrici per la logistica - HDmotori.it;http://www.hdmotori.it/2018/12/17/porsche-taycan-elettrica-camion-elettrico-logistic/;20/12/2018 01:36;italba;;"Quale parte di ""anche se immagazzinano l'energia elettrica tramite delle reazioni chimiche"" non hai capito ? Sono meno di dieci parole probabilmente ci arriverebbe anche un bambino di sei anni. CHISSENEFREGA se in mezzo ci sono reazioni chimiche meccaniche o nucleari sta di fatto che le batterie non producono un bel niente. Se non le carichi prima non otterrai neanche il becco di un elettrone bucato dopo quindi si comportano ESATTAMENTE COME un serbatoio ed il fatto che non sia la ""stessa elettricità"" è una distinzione assolutamente puerile gli elettroni non hanno mica una targa.P.s. So benissimo com'è fatta una batteria e cos'è un condensatore grazie";Porsche;Taycan;negativo;;;;;;;;negativo;;;;
Scénic XMod - Topic Ufficiale;https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-286;25/01/2011 00:00;andyonos;"Il tetto panoramico avrei voluto ordinarlo ma il concessionario me lo ha sconsigliato perché sulle auto che ha guidato portava ad un maggior riscaldamento dell'abitacolo d'estate. Non mi ha convinto al 100 è stata più determinante nella mia decisone a non acquistarlo la consapevolezza di risparmiare quasi 1000 Euro. In ogni caso sono sicuro che apprezzerai la luminosità e l'""allegria"" che dà all'abitacolo... Pensavo ch aprendo il tett una auto lasciata al sole si raffreddasse prima i in quanto esce prima l'aria calda dell'effetto serra e in movimento arrivasse l'effetto aria-cabriolet. Pazienz male che vad usando il condizionator non credo sarà più calda di un'auto con il tetto in metall ma vi racconterò quando arriva l'estate. Certo costa di pi m avendola presa bianc mi toglie splendidamente l'effetto taxi e risparmiando sulla vernice metallizzat non l'ho pagata molto di più. 'Il tetto panoramico avrei voluto ordinarlo ma il concessionario me lo ha sconsigliato perché sulle auto che ha guidato portava ad un maggior riscaldamento dell'abitacolo d'estate. Non mi ha convinto al 100 è stata più determinante nella mia decisone a non acquistarlo la consapevolezza di risparmiare quasi 1000 Euro. In ogni caso sono sicuro che apprezzerai la luminosità e l'""allegria"" che dà all'abitacolo'";io l'ho presa con il tetto ( è la mia prima volta ) l'ho preso più che altro per sfizio... alla fine è comodo ma non indispensabile. Non mi ha mai bruciato la testa il sole ( è piuttosto scuro ) d'estate è comodo lasciarlo aperto al 1' scatto con l'auto al sole così non la trovi rovente. Quando parti lo metti al 2' scatto e l'aria calda esce subito e senti prima il fresco dal condizionatore. Esteticamente è molto bello soprattutto per i passeggeri... il guidatore non è che guarda il cielo.... ( si spera ) ... secondo me risalta meglio su auto di carrozzerie chiare.. la mia è grigio scura quindi da fuori si fa fatica a notarlo. All'interno hai molta + luminosità. Dovessi fare l'ordine oggi anzichè spendere per il tetto comprerei il Bose purtroppo l'anno scorso non c'era... ! :x ;Renault ;Scenic Xmod;neutro;;;neutro;;;;;;;;;
Prova Aston Martin Vantage N430 vs Fiat 500L Living 1.6 multijet;https://www.autopareri.com/forums/topic/61538-prova-aston-martin-vantage-n430-vs-fiat-500l-living-16-multijet?&page=6#comments;18/09/2016 21:54;alederme;;ho letto parzialmente il 3d... a parte che insomma bisognerebbe menarti col bastone nodoso... non ho capito se la aston sostituisca la 997 o se la degna sostituta della porsche sia la bruchissima bella la Aston rottamissima manuale...ma sai anche io sono un dinosauro ed apprezzo la vetustà progettuale sopra ogni cosa ;Aston Martin, Fiat;Vantage N430, 500L;negativo;;;;;;;;;;;;
domande per renault_it;https://forum.quattroruote.it/threads/domande-per-renault_it.4781/page-47;06/05/2010 00:00;PanzerClio;"""Ok: finalmente chiara la faccenda dei sensori di parcheggio ANTERIORI di Mégane Sportour. A quanto pare per l'Italia c'era un piano industriale different che man mano sta cambiand tant'è ch come hai giustamente osservat altre versioni di Mégane hanno i sensori anteriori. La caratteristica sta per essere introdotta anche nel nostro paes in linea con quanto avviene in altri mercati europei. """;Miticcccoooo Allora preparatevi che l'anno prossimo potrebbe arrivare nella nostra famiglia la 3° Megane per un totale di 5 Renault consecutive ! ;Renault;Megane;positivo;positivo;;;;;;;;;;;
finalmente cx3 visibile;https://forum.quattroruote.it/threads/finalmente-cx3-visibile.92290/;19/11/2014 00:00;elancia;"mommotti ha scritto: Bella davvero. Venderà!!!! Anche se come per tutte le mazd grande cofano avanti e piccolo spazio dietro...secondo me. Ma farà tendenza. http://www.autoblog.it/galleria/mazda-cx-3-01/14... Fantastica. Se la HR-V sarà depauperata dell'ibrido e del 1.6 da 160cv e la CX-3 avrà pure AWD..... ........dieseletto per dieseletto....... forse sarà meglio questa dell'Honda. Aspetto entrambe con curiosità e rassegnazione al fatto che se vuoi un crossover brillante devi andare su X1 o al limite su CX- l'enorme CX-5 da 34.000 euro. :?... Ma punti sul diesel? Sarà il 105 cv recente. Per ora non si sa altro. Mentre sul benzina sarà il 2 litri in due potenz quindi penso 120 e 165 cv. Il 165 cv dovrebbe andare molto ben una guida certo di potenza non di coppi ma il corpo leggero sarà appunto.....leggero!!!!! "" mommotti ha scritto: Bella davvero. Venderà!!!! Anche se come per tutte le mazd grande cofano avanti e piccolo spazio dietro...secondo me. Ma farà tendenza. http://www.autoblog.it/galleria/mazda-cx-3-01/14... Fantastica. Se la HR-V sarà depauperata dell'ibrido e del 1.6 da 160cv e la CX-3 avrà pure AWD..... ........dieseletto per dieseletto....... forse sarà meglio questa dell'Honda. Aspetto entrambe con curiosità e rassegnazione al fatto che se vuoi un crossover brillante devi andare su X1 o al limite su CX- l'enorme CX-5 da 34.000 euro. :? 'Bella davvero. Venderà!!!! Anche se come per tutte le mazd grande cofano avanti e piccolo spazio dietro...secondo me. Ma farà tendenza. http://www.autoblog.it/galleria/mazda-cx-3-01/14'";Punterei pure al 2.0 da 165cv se sulla AWD facesse i 14-15 km/lt reali. Si dice sia un motore con schiena notevole e dai consumi rel. bassi. ;Mazda;CX3;positivo;;positivo;positivo;;;;;;;;;
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-257;05/07/2005 00:00;spadiz;"""Ora però mi hai messo una pulce nell'orecchio: meglio l'Alpina? Ci sono differenze sostanziali? Se avete altri consigli sono ben accetti! """;cmq ho perso un interno bufalo sportivo per serie 7 e23 a 180 neuri.. quindi anche io sono c-------e. ;;;;;;;;;;;;;;;
Alfa Romeo 159 2005;https://www.autopareri.com/forums/topic/13571-alfa-romeo-159-2005?&page=217#comments;07/05/2005 08:46;aSSo®;;Ehi ma adesso parlate tutti in inglese ? ;Alfa Romeo;159;;;;;;;;;;;;;
159 su Auto Motor und Sport;https://www.autopareri.com/forums/topic/15754-159-su-auto-motor-und-sport?&page=15#comments;02/10/2005 09:34;simonepietro;;come sound pure io lo trovato quasi azzeccato ma molto probabilmente non penetra molto all'interno a causa dell'insonorizzazione ( qui non ci siamo ) . tirano fino a 7000 giri ma da quello che si legge è tutto il resto che manca ;Alfa Romeo;159;negativo;;;;;;;;;;negativo;;
Opel Agila 2007;https://www.autopareri.com/forums/topic/22247-opel-agila-2007?&page=7#comments;13/09/2007 18:13;Teknos;;ho riletto il regolamento e infatti il suo è un messaggio irregolare visto che è PURAMENTE E DURAMENTE provocatorio.... avviserò i moderatori allora grazie ;Opel;Agila;negativo;;;;;;;;;;;;negativo
offerta volvo v70 polar da 29950;https://forum.quattroruote.it/threads/offerta-volvo-v70-polar-da-29950.80788/page-2;30/11/2013 00:00;plillo;;Ripesco il topic dopo aver letto la prova della V70 Polar sul numero ora in edicola: sembra uno stranissimo caso di 'piccolo' motore che muove bene una vettura di massa importante con prestazioni buone e consumi incredibili. A parte la ripresa in sesta non pare soffra più di tanto nel portare a spasso la V70... chi ci capisce è bravo... ;Volvo ;V70Polar;positivo;;;;;;;positivo;;;;;
Colonnina EVAD Fast Distributore IP Cornegliano Laudense LO SP235 Km 31;https://www.forumelettrico.it/forum/fast-enel-cornegliano-laudense-lo-italy-t1550-10.html?sid=7343b3633311434be554c2578eb5d811&sid=7343b3633311434be554c2578eb5d811;22/10/2017 15:49;polianto;'portando la macchina molto avanti il cavo ci arriva a malapena';Viceversa per chi come me ha la presa sul lato posteriore destro ( e-UP ! BMW etc ) si deve andare il più avanti possibile nel posto di sinistra o parcheggiare in retro nel posto di destra.I cavi delle GEN2 sono un poco corti per cui bisogna imparare a piazzare bene l'auto per utilizzarli senza sforzare la presa sul'auto.Ciao Antonio;;;;;;;;;;;;;;;
Incompetenza Bmw Italia!!!!!;https://www.bmwpassion.com/forum/threads/incompetenza-bmw-italia.94732/page-4;23/10/2007 00:00;gomma;"""minchia ma vi fossilizzate sull'olio... secondo voi fa differenza sulle macchinette che avete lo 0/30 o il 10/60 per stare in coda sulla strade ??""";è possibile anche se in fattura costano praticamente uguali ed in più il long life dovrebbe durare un pelo di più..per questo tendo a credere che sia solo questione di incompetenza purtroppo...forse ma dico forse hai ragione tu nel dire che a loro costa meno ma è mera teoria deduttiva che deriva da un'informazione da prendere con le pinze visto che era una giustificazione della conce..a sentir loro infatti il long life lo prendono nei fusti mentre il motorsport ce l'hanno nelle latte..per cui deduco che acquistandone di meno lo paghino di più..ma è mera teoria commerciale visto che ci credo poco alla loro spiegazione...:wink: ;BMW;;negativo;;;;;;;;;;;;negativo
Ferrari FXX (Super Enzo);https://www.bmwpassion.com/forum/threads/ferrari-fxx-super-enzo.17742/;17/08/2005 00:00;piccinino;'[...] La Ferrari FXX adotta chicche di assoluto riliev come il motore V12 di 6262 cc in grado di erogare oltre 800 CV a 8500 giri/min. con un cambio in grado di assicurare passaggi di marcia fulminei: meno di 100 ms quasi equivalenti a quelli delle monoposto di F che rappresentano il massimo della tecnologia oggi disponibile.';L'ho vista ieri in uno speciale su rai Sport....e ne sono rimasto incantato... La Casa del Cavallino per il lancio di questo impressionante modello ha definito un programma di collaborazione tecnica con i suoi più fedeli ed appassionati clienti con l’intento di raccogliere il maggior numero di informazioni possibili ed immaginabili per lo sviluppo dei prossimi modelli estremi. Solo pista ma che programma ! Il riferimento all’erede della Enzo è chiaro e lampante ma i criteri di sviluppo sono davvero unici visto che i fortunati e facoltosi aderenti al progetto acquisteranno uno dei prototipi FXX ( se ne stimano una ventina ) entrando di fatto a far parte del Team Ferrari. L’utilizzo della “micidiale” vettura non omologata per l’impiego stradale e per la quale non è previsto alcun impiego nelle competizioni è esclusivamente riservato alla pista nell’ambito dello specifico programma di ricerca e sviluppo concordato e costantemente aggiornato con questo inedito gruppo di “Piloti Collaudatori”. Insomma una vettura estrema per appassionati estremi e dai conti concorrenti altrettanto estremi… 800 CV bastano ? La Ferrari FXX adotta chicche di assoluto rilievo come il motore V12 di 6262 cc in grado di erogare oltre 800 CV a 8500 giri/min. con un cambio in grado di assicurare passaggi di marcia fulminei: meno di 100 ms. quasi equivalenti a quelli delle monoposto di F1 che rappresentano il massimo della tecnologia oggi disponibile. Particolarmente importante è stato lo studio aerodinamico per permettere alla FXX di ottenere un notevole incremento del carico verticale pari al 40% in più rispetto ai migliori valori ottenuti sino ad oggi. Le appendici aerodinamiche mobili e regolabili in funzione del tipo di tracciato affrontato garantiscono sempre l’assetto ottimale per le diverse tipologie di circuito. La partnership con Bridgestone ha consentito di sviluppare per questo modello uno specifico pneumatico slick da 19” così come Brembo ha realizzato appositamente un sistema di raffreddamento e delle pastiglie per i dischi di generose dimensioni in Composite Ceramic Material. http://www.modelfoxbrianza.it/Ferrari_FXX.htmQuesto di seguito è un video:http://www.maxige.com/Fxx.wmv La Ferrari ha definito un programma di collaborazione tecnica con i suoi più fedeli ed appassionati clienti proponendo una formula assolutamente innovativa che si sviluppa intorno al prototipo FXX. La vettura è l’espressione più avanzata di una Granturismo creata a Maranello ed ha come missione il coinvolgimento dei suoi più speciali clienti come “Piloti Collaudatori” della Casa del Cavallino Rampante. Il patrimonio di dati ed esperienze che verrà raccolto dall’elaborazione dei dati forniti da questo speciale programma è quanto mai importante. Infatti i suggerimenti di Michael Schumacher Rubens Barrichello e dei collaudatori professionisti della Casa potranno avere una comparazione ed una integrazione con tutti gli elementi forniti da chi guida con passione e competenza ma non di mestiere. Per fare questo chi aderirà al progetto FXX acquistando una delle vetture previste ( se ne stimano una ventina ) entrerà di fatto a far parte del Team Ferrari e sarà seguito nelle sue esperienze di guida direttamente dai tecnici e specialisti della Casa. La FXX nasce dal know-how che la Ferrari ha maturato con i modelli speciali e le competizioni costituendo la base sulla quale costruire le specifiche dei futuri modelli estremi. E’ caratterizzata da prestazioni di altissimo livello raggiungendo valori di assoluta eccellenza. L’utilizzo di tale vettura non omologata per l’impiego stradale e per la quale non è previsto alcun impiego nelle competizioni è esclusivamente riservato alla pista nell’ambito dello specifico programma di ricerca e sviluppo concordato e costantemente aggiornato con questo inedito gruppo di “Piloti Collaudatori”. La FXX adotta un motore V12 di 6.262 cc in grado di erogare oltre 800 CV a 8500 giri/m. Il cambio è stato sviluppato sulla base di un trasferimento delle strategie derivate dalla F1 con un tempo di cambiata inferiore a 100 ms. quasi equivalenti a quelli delle monoposto di F1 che rappresentano il massimo della tecnologia oggi disponibile. Particolarmente importante è stato lo studio aerodinamico per permettere alla FXX di ottenere un notevole incremento del carico verticale pari al 40% in più rispetto ai migliori valori ottenuti sino ad oggi. Le appendici aerodinamiche mobili e regolabili in funzione del tipo di tracciato affrontato garantiscono sempre l’assetto ottimale per le diverse tipologie di circuito. La partnership con Bridgestone ha consentito di sviluppare per questo modello uno specifico pneumatico slick da 19” così come Brembo ha realizzato appositamente un sistema di raffreddamento e pastiglie per i dischi di generose dimensioni in Composite Ceramic Material. La straordinaria esperienza di questa vettura potrà essere condivisa con un passeggero grazie alla disponibilità di un secondo sedile. Ulteriore peculiarità della FXX è costituita da un sofisticato impianto di telemetria in grado di monitorare 39 parametri della dinamica veicolo fornendo informazioni in tempo reale: inoltre il sistema prevede la possibilità di acquisire numerosi altri dati in funzione di speciali esigenze. I dati ottenuti verranno analizzati dai tecnici che seguiranno il programma e confrontati con i singoli “Piloti Collaudatori” per il costante aggiornamento della vettura. Il pacchetto FXX comprende la partecipazione ad una serie di eventi in pista che la Ferrari organizzerà nei prossimi 2 anni in diversi circuiti a livello internazionale: in queste occasioni le vetture saranno seguite da un team ufficiale di tecnici in grado di fornire tutta l’assistenza ed il supporto necessari al cliente impegnato in veste di “Pilota Collaudatore”. A corollario degli appuntamenti ufficiali che rendono davvero particolare il pacchetto FXX il cliente potrà anche scendere in pista autonomamente in occasione di sessioni private. Per chi invece volesse lasciare la propria vettura a Maranello è previsto che la stessa venga trasportata direttamente dalla Casa sulle varie piste europee in occasione dei diversi eventi. In considerazione delle elevate performance della vettura e della unicità del progetto la consegna di ogni FXX prevede contestualmente un corso di guida ad hoc seguito da piloti professionisti sulla Pista di Fiorano dove vengono effettuati tutti i principali collaudi delle monoposto di F1. Dopo la realizzazione di sedile e pedaliera su misura verrà compiuto il classico “shake down” e a seguire una sessione di apprendistato sulle metodologie di collaudo. I primi esemplari verranno consegnati dopo una accurata selezione delle richieste entro la fine di quest’anno i test iniziali della vettura in versione definitiva sono in programma in questi giorni sulla Pista di Fiorano. Il prezzo della FXX e del relativo pacchetto è fissato in 1.5 milioni di euro ( tasse escluse ) e le richieste di adesione al programma sono vagliate da uno specifico comitato interno. Vorrei tanto sapere le opinioni del nostro Collaudatore Gabri.....ne hai vista una ? A quando la prova ? ? ? Ciao ciao da Robbè@@ ;Ferrari;FXX;positivo;;;;positivo;;;positivo;;;;;
Infiniti FX37 S;https://forum.quattroruote.it/threads/infiniti-fx37-s.68106/;24/11/2012 00:00;MaxFerr;;Ciao A me è capitato per due estati di seguito e non mi sono messo a ripararla da solo considerato il tipo di macchina. Ho contattato il centro infiniti e me l'hanno sostituita gratuitamente tutte e due le volte. In merito alla macchina devo dire che all'inizio ero poco soddisfatto a causa di questi piccoli inconvenienti e del motore ora che l'auto ha 90.000 km però devo dire che mi piace di più. Si è slegata molto e va bene Saluti Massimiliano ;Infiniti ;FX37 S;positivo;;;;;;;positivo;;;;;positivo
Mazda 3 2013;https://www.autopareri.com/forums/topic/52084-mazda-3-2013?&page=16#comments;13/09/2013 10:13;Walker;;La 6 Exceed ha di serie xenon navi e telecamera di parcheggio. Qua non so cosa sia previsto. ;Mazda ;3;neutro;;;;;;;;;;neutro;;
1.9 MJ 120cv specchio per le allodole;https://www.autopareri.com/forums/topic/15527-19-mj-120cv-specchio-per-le-allodole?&page=7#comments;19/09/2005 21:40;bialbero;;hai ragione. loro sanno come vorremmo noi l'alfa ( per la verità non tanto diversa dalla 156 pensa un po... ) ma come ben dici non gliene frega una mazza ! ! loro vogliono fare i generalisti e vabbè facciano. ;Alfa;;negativo;;;;;;;;;;;;
Moto GP 2019 - Qatar;https://forum.quattroruote.it/threads/moto-gp-2019-qatar.121627/page-2;11/03/2019 00:00;pilota54;"""Bellissima gara indipendentemente delle decisioni a tavolin ennesima batosta di Dovizioso a Marque basta solo questo per nobilitare la gara. Comunque azzardo un pronostico controcorrente. Quest'anno un pilota vincerà il suo decimo titolo mondiale ... """;Beh batosta non esageriamo sono arrivati quasi appaiati. Però è vero che quando hanno lottato fianco a fianco il Dovi l'ha spuntata credo 4 volte contro 2 o 3. Comunque se non erro i primi 6 sono in 6/10. ;;;;;;;;;;;;;;;
