Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-204;09/04/2004 00:00;///M3;"'per esempio a me piacerebbe così...tranne per il colore che lo preferirei più vivace! i BBS RS saranno impossibil mi accontento di altri cerchi simili... a parte lo scarico tamarr cosa c'è di ""sbagliato"" in questa? la preferirei coup ma anche così non mi dispiacerebbe affatto!!! che ne pensi? 'Bell ha pure il dw e è immatricolata nel stesso paese dove abita un mio amico..La preferisco 4 port io. ""Cos'è il dwa?""";Preferivo allora l'imposing della 7 e23 invece non ho mai trovato losca la e34. Nemmeno se M e nera. ;BMW;Serie 5;positivo;;;positivo;;;;;;;;;
MINI Clubman 2015;https://www.autopareri.com/forums/topic/58705-mini-clubman-2015;23/06/2015 22:21;Touareg 2.5;;Sguardo scemotto e ciccione e il 3/4 anteriore ne esce male anche qui. Il resto invece non mi dispiace anche se di li a dire che la trovo bella ne passa. ;Mini;Clubman;neutro;;;neutro;;;;;;;;;
Lancia Delta Facelift (Topic Ufficiale - 2011);https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=557#comments;17/11/2008 09:08;stev66;;"Ma l'unica tedesca che definirei elegante ora come ora e' sr3 coupe'. Che eesndo un coupe' e' gia facilitata. Certo mi e' piu' difficile definire elegante la ""Prinz del XXi secolo"" sr1 coupe' Delta al di l' di tutto spicca nel traffico per singolarita' e si fa notare . Certo e' un po' come thesis o la si ama o la si odia. ";Lancia;Delta;positivo;;;positivo;;;;;;;;;
I difetti delle vostre Fiat;https://www.autopareri.com/forums/topic/25428-i-difetti-delle-vostre-fiat?&page=21#comments;15/10/2012 19:52;Funzi159;;Aggiungo un piccolo messaggio ai precedenti ! La nostra amata Pandina 750 del 1988 sta andando avanti ad una media di 2000 km al mese come auto di tutti i giorni siamo ora a quota 151mila kilometri dei quali ben 25mila percorsi in questo anno mai dati problemi seri e solo sostituite parti ad usura tipo la pompa dei freni e il terminale di scarico ! Consumo di olio praticamente inesistente ho verificato il livello dopo 3 mesi e l'astina me lo dava ancora più che abbondante ! Macchinina fantastica semplicemente favolosa anche da guidare l'ho tirata in autostrada fino a 135 km/h quando la velocità massima assegnata è di 125 km/h e premetto che poteva fare di più non fosse stato per il traffico ! Ragazzi le Fiat rimangono sempre le migliori poco da farci ! ! ! Le amo ! ! ! ! ;FIAT;Panda;positivo;molto positivo;;;positivo;molto positivo;;;;;;molto positivo;
Resoconto  Outback 2.0 my 2017 dopo 3500 km.;https://forum.quattroruote.it/threads/resoconto-outback-2-0-my-2017-dopo-3500-km.112280/page-2;05/10/2017 00:00;Matteomatte2.0;;bella auto peccato che il line up dei motori è per me assolutamente improponibile la facessero con il 2000 DIT la valuterei con molta attenzione ma purtroppo è disponibile ( o almeno lo era ) solo per il mercato cinese. ;Subaru;Outback;positivo;;;;;;;;;;;;
Renault Twingo 2014;https://www.autopareri.com/forums/topic/54333-renault-twingo-2014?&page=68#comments;16/11/2018 07:49;mmaaxx;;Twingo intanto non avrà una erede. ;Renault;Twingo;negativo;;;;;;;;;;;;
Is 300h: presa;https://forum.quattroruote.it/threads/is-300h-presa.82195/page-4;28/10/2013 00:00;margh.69;Io sapevo che anche volvo e audi con sistema plug-in nel momento in cui le batterie si esauriscono vengono riaricate con il motore tradizionale come il sistema Toyot correggimi se sbaglio. Inoltre che vuol dire full hbrid?... Il sistema Toyota/Lexus si dice full hybrid perchè permette la collaborazione (sinergia) tra i vari motori che possono intervenire prima uno poi l'altro o insieme a secondo delle necessità. Inoltre il termico si spegne tutte le volte che non serve tipo in decelerazion frenat e quando l'auto e ferma tipo allo sto semafori passaggi a livello. Tutti i servizi di bordo funzionano in qualsiasi situazione a differenza per esempio con lo start&stop dove i servizi si spengono. Inoltre a bassa velocit in parcheggio e i primi metri della partenza vengono sempre fatti in elettric e a macchina lanciata ti puoi permettere di viaggiare per alcuni tratti fino a 80 km/h completamente in elettrico. Questo perchè è dotata di una batteria molto dinamica ch è vero che si scarica presto ma nello stesso si ricarica presto per esempio con la frenata rigenerativ dandoti durante la guida un livello sempre sopra la metà di energia. Se metti assieme tutti questi frangenti dove il termico è spento ti permette di contenere i consumi totali. Quelle che invece utilizzano il motore elettrico solo come assistenza per consumare meno sono le Mild Hybrid. La Prius plug in associa questo funzionamento con una seconda batteria per la guida solo elettrica che viene invece caricata tramite presa di corrente. Le altre plug in invece finita la caric non possono più sfruttare la batteria per la trazione. Hanno anche loro la frenata rigenerativa e lo spegnimento tipo start&stop ma questo serve solo a prolungare di poco la carica non di più. Quindi i consumi delle plug-in sono molto variabili a secondo dei km che farai. 'Io sapevo che anche volvo e audi con sistema plug-in nel momento in cui le batterie si esauriscono vengono riaricate con il motore tradizionale come il sistema Toyot correggimi se sbaglio. Inoltre che vuol dire full hbrid?';"Infatti ho visto i consumi stimati della prius plug-in e sono di poco migliori della ""normale"" 25 Km/l contro i 27 mentre per altre plug-in volvo audi ..... si parla di un conumo stimato 40 / 50 Km/l. Ne deduco che se quest'ultime dovessero fare tanta strada come ad es. 200 Km di seguito i consumi si alzerebbero. Secondo te una full hybrid a quale velocità costante perde la sua convenienza ? Io penso verso i 140 / 150 Km/h in su giusto ? ";Toyota;Prius;neutro;;;;;;positivo;;;;;;
Legge di stabilità..ecco perché Renzi si definisce rottamatore;https://www.bmwpassion.com/forum/threads/legge-di-stabilit%C3%A0-ecco-perch%C3%A9-renzi-si-definisce-rottamatore.243850/page-55;02/08/2010 00:00;Agri62;'Condivido esattamente il tuo pensiero.... ancora 5gg e poi si deve darglieli per il 2017 in veneto.';Io penso proprio che il 2017 lo pago come vogliono loro.... gia ne ho 2 arretrati che potrebbero chiedermeli con interessi... 3 anni indietro no sono troppi. Non e' che abbiamo alternative... a livello politico siamo con le pezze al culo e ci vogliono soldi per ospitare e tenere in hotel gli extracomm. ;;;negativo;;;;;;;;;;;;
Punto G Abarth;https://www.bmwpassion.com/forum/threads/punto-g-abarth.33826/page-2;02/04/2006 00:00;sovrasterzo85;;La categoria S2000 è stata concepita per abbattere i costi infatti a memoria il cambio sarà uguale per tutte le s2000 ed è prodotto dalla sadev ! ;Abarth;Punto;neutro;;;;positivo;;;;;;;;
nuova GLB;https://forum.quattroruote.it/threads/nuova-glb.122198/;16/04/2019 00:00;varpyro;;Salve vista la nuova Mercedes GLB ? Quello presentato in Cina dovrebbe trattarsi di un quasi concept che però si avvicinerà molto al modello reale e finale. Per cui tralasciamo colori particolari rivestimenti spettacolari e accessori molto extra restano le linee e i dati tecnici forniti. Al mio occhio assomiglia molto a una Renegade gonfiata. Ma sono impressioni personali. Come i gusti personali possono dire se piace o meno. A me piace più della maggiore GLC che mi sembra un filo sgraziata. Mentre non sopporto la strumentazione digitale. Molto interessante la disposizione interna. E mi si sono alzate le antenne. In una vettura delle sue dimensioni hanno previsto i sette posti ( immagino come optional ) . Non riesco a ricordare un suv ( che sia davvero integrale non come certe francesi ) che preveda i sette posti. Bisogna salire di dimensioni e di prezzo. Poi questione motore presentato solo con un due litri benzina. Non parlano di gasolio o di elettrificati. Mi sembra comunque strano che questa vettura non abbia previsione dei nuovi due litri gasolio forse non ne hanno parlato perché presentata in Cina dove sono più interessati al benzina. Io ne sono molto interessato. ;Mercedes-Benz;GLB;positivo;;positivo;positivo;;;;neutro;;;;;
Citroen DS4;https://forum.quattroruote.it/threads/citroen-ds4.90847/;15/11/2014 00:00;FabrizioSimonetti;;Ciao dalla mia esperienza ho deciso che acquisterò auto su cui il mio meccanico di fiducia è in grado di metterci le mani. Tutte hanno diversi inconvenienti io ad esempio ho una macchina del gruppo VW dove teoricamente i cigolii degli interni dovrebbero essere solo un brutto ricordo ed invece... Sto risolvendo il problema grazie al mio meccanico altrimenti avrei potuto comprarmi dei tappi per le orecchie. Un saluto ! ;;;neutro;;negativo;;;;;;;;;;
Trazione integrale VW e passat alltrack???;https://forum.quattroruote.it/threads/trazione-integrale-vw-e-passat-alltrack.111785/page-5;06/09/2017 00:00;A-80;'Peggio ancora se ottiene perfomance scadenti in test professionali.';La qashqai non era però andata male in quel test ;Nissan;Qashqai;positivo;;;;;;;;;;;;
Cayman S ed IPod Come Fare?;http://www.porschemania.it/discus/messages/502416/243587.html?1175111199;27/03/2007 10:35;cayman960;;Ciao a tutti forse ho trovato qualcosa di interessate per il navi della Porsche. http://cgi.ebay.de/Dension-Gateway-500-fuer-Porsche-Cayenne-Cayman-Boxster_W0QQi temZ150104845561QQcategoryZ76086QQssPageNameZWDVWQQrdZ1QQcmdZViewItem#ebayphotoh osting Collegato al PCM permette di collegare USB IPod \xe8 soprattutti lettori DVD DVX ed MP3. Ciao;Porsche;Cayman;neutro;;;;;;;;;;;;
New Mercedes C-Class Wagon Spy Photos;https://www.bmwpassion.com/forum/threads/new-mercedes-c-class-wagon-spy-photos.43906/;09/11/2005 00:00;enricob;;eccola ormai pronta al lancio: ;Mercedes-Benz;Classe C;neutro;;;;;;;;;;;;
Moderazione Forum Alfa Romeo;https://forum.quattroruote.it/threads/moderazione-forum-alfa-romeo.51888/;14/06/2011 00:00;smargia2002;;"Volevo solo avvisare che non ho più voglia di perdere tempo inutilmente è vero c'è chi provoca ma se siete così ""ingenui"" da abboccare ad ogni provocazione io non ci posso fare nulla. Il singolo intervento ammesso che lo veda ( di sicuro non ho la voglia di leggere tutte le amenità che vengono scritte quà dentro ) lo posso cancellare ma pagine e pagine di offese repliche e controrepliche non le posso più reggere. Da adesso in poi almeno per quello che mi riguarda al minimo accenno di polemica o insulto si lucchetta e basta senza dover dare alcuna spiegazione. ";Alfa Romeo;;neutro;;;;;;;;;;;;
Mi presento io sono Pier Paolo è questa è la mia Z4;https://www.bmwpassion.com/forum/threads/mi-presento-io-sono-pier-paolo-%C3%A8-questa-%C3%A8-la-mia-z4.345232/;22/01/2018 00:00;Barbaro86;;Ciao Mi chiamo Pier Paolo vengo da Milano e sono appena diventato proprietario di una bellissima Z4 35i e89 del 2009.Lo so non é l’ultima ed è un po’ datata ma con solo 75.000 km per me è la più bella.Durante questo anno ho spesso letto delle discussioni nel vostro forum per comprendere se facevo l’acquisto giusto.Come potete immaginare il dubbio era tra un SLK e la Z4 ma a dire la verità non c’è mai stata gara ....la linea della Z4 è semplicemente più bella ed il motore canta che è un piacere. Al momento sono felice così .....non vedo l’ora che arrivi il tempo di viaggiare con il tetto aperto.Tra un anno magari vorrei capire se è possibile avere un sistema infotaitment ( o come si scrive ) un po’ più aggiornato senza però mettere cineserie e spero leggendo qui è la di capire quali interventi fare per mantenerla sempre efficiente veloce e piacevole.Già leggevo dei silent-black ma al momento a 240km/h mi sembra abbastanza stabile....ovviamente considerando la velocitàEd eccola qui due foto prese nel suo splendore quando l’ho ritirata si chiama Marlen ;BMW;Z4;positivo;;;positivo;;;;molto positivo;;;neutro;;
Slk 55 Amg;https://www.bmwpassion.com/forum/threads/slk-55-amg.41720/page-3;23/05/2003 00:00;El Nino;'In pista fors nonostante la ciofeca del 7gtronic';Quoto però ti correggo sul fatto che bmw non fa più motori a 12 cilindri. Ne è rimasto solo uno ma c'è il 6000 da 445 cv della 760i ! ;BMW;Serie 7;neutro;;;;;;;neutro;;;;;
Honda Civic X finalmente su sito Honda con configuratore;https://forum.quattroruote.it/threads/honda-civic-x-finalmente-su-sito-honda-con-configuratore.109260/page-3;15/03/2017 00:00;albelilly;"""stasera ho visto in tv un paio di spot delle nuova civic in un quarto d'ora circa... in honda italia vorranno forse vendere qualche macchina?!? p.s: sul forum hanno inserito miliardi di faccine! Quante novità... """;è come per Hr-v: un po' di visibilità in concomitanza del lancio e poi il buio... ;Honda;Civic;negativo;negativo;;;;;;;;;;;
Arrivato oggi RAV4 Hybrid!;https://forum.quattroruote.it/threads/arrivato-oggi-rav4-hybrid.112346/page-9;02/01/2018 00:00;XPrience74;;Semi OT: Ho ultimamente casualmente scoperto che il rav è attualmente il primo suv al mondo per vendite superando la Honda cr-v... mentre conclude il podio il vw Tiguan. ;Toyota;RAV4;neutro;;;;;;;;;;;;
Diesel per Infiniti;https://forum.quattroruote.it/threads/diesel-per-infiniti.21796/;30/03/2010 00:00;facip;;Complimenti ! ! ! Spero che il motore sia riuscito bene. Non vedo l'ora di provarla. I dati tecnici sono interessanti spero abbiano lavorato bene sulla silenziosità e sulla insonorizzazione dell'abitacolo. Il sound di un motore a benzina è giusto valorizzarlo il rumore del diesel è bene attutirlo. ;Infiniti;;positivo;;;;;;;;;;;;
Chi sono? Mi presento;https://forum.quattroruote.it/threads/chi-sono-mi-presento.13/page-46;18/06/2011 00:00;ivanpg;"""Ciao a tutti gli skodisti presenti! Mi chiamo Robert prossimo ai 41 ann scrivo da Ganna (minuscolo paesino dell'alto varesotto). Sono possessore di un'Octavia 2.0 TFSI RS Wagon dal 2 novembre 2006. Cercando in rete se ci fossero raduni di marca son finito sul sito del club Skod dove Ivan mi ha rimandato quì. Ho visto che già siete numerosi: ora ce n'è uno in più!""";Benvenuto anche qui Bravo hai fatto bene a seguire il mio consiglio Fatti un giro nel furum nei primi post con il lucchetto troverai i nostri raduni dal 10/2007 Non so se fai in tempo e se hai voglia di farti un viaggetto oggi e domani siamo a Riese Pio X e per settembre ci si ritrova a Sale Marasino. Cerca nel forum c'è già un post per Sale Marasino ( Lago d'Iseo ) Ciao Ivan ;Skoda;Octavia;neutro;;;;;;;;;;;;
Renault Clio III Facelift (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/32353-renault-clio-iii-facelift-topic-ufficiale-2008?&page=308#comments;06/10/2010 07:16;riccintosh;;mi trovi daccordo ;Renault;Clio;neutro;;;;;;;;;;;;
Affidabilità della ricarica: altro scoglio per la mobilità elettrica;https://www.forumelettrico.it/forum/affidabilita-della-ricarica-altro-scoglio-per-la-mobilita-elettrica-t3966-10.html?sid=8cdabfecc57397b8d552ab25b21af44c&sid=8cdabfecc57397b8d552ab25b21af44c;28/11/2018, 8:43;marcober;""" Vivo nell'Appennino Modenese e il mio lavoro è compless non ho sempre dei tragitti fissi ( in estate x esempio tutti i giorni 32 km in altitudine e poi ritorno) ma il resto dei mesi 60 km o più verso al pianura e ritorn poi viaggi più lunghi oltre i 300km..""";Ciao.le modalita di uso e le percorrenze non mi sembrano in grado di crearti problemi se prendi il furgone nuovo da 40 kwh che ha percorrenze reali fra 200 e 300m km.In pratica sino a percorrenze di 200 km al giorno la cosa migliore è caricare di notte a casa e partire col pieno. Con una buona Wall Box a casa pur restando in monofase e aumentando solo di qualche kw il contratto elettrico potrai fare il pieno in 6-8 ore ( ma devi davvero aver fatto 250 km durante il giorno altrimenti ti bastera solo integarre qualche ora quello che hai consumato ) molti supermercati ( Lidl Conad Esselunga ) e centri commerciali ( Ramonda outlet ) hanno colonnine spesso anche gratuite per cui qualche pieno gratis spesso ci scappa..che non guasta.Lo spostamento in altitudine non pone problemi particolari perche poi in discesa rischi di arrivare a destino con piu carica di quella che avevi in partenza ! il bello dei veicoli elettrici è proprio quello che nei percorsi montani hanno un consumo simile all'uso urbano..perche la velocita non è elevata la potenza erogata è alta ( e dunque efficienza è alta ) e nei tratti in discesa il consumo si azzera o diventa negativo...sarai piacevolmente sorpresa.Poi nella zona fra Modena e inizio delle colline le colonnine sono particolarmente numerose..direi che fra Parma e Bologna avete la zona d'italia con piu colonnine installate.fai conto che proprio in questi mesi Enel sta facendo installazioni a raffica..piu o meno ogni mese ci sono 100 colonnine in piu e il ritmo dovrebbe anche aumentare.Quando poi superi i 200 km allora farai come tutti noi cioè userai le Fast che trovi lungo le principali arterie..direi che tutto il Nord Italia pianeggiante si gira senza particolari problemi da Torino a Trieste.Oltre a fare simulazioni come ti hanno suggerito puoi anche fare una prova reale..cioè noleggi il furgone per una o due settimane a Milano e tocchi con mano cosa significa..secondo me lo ordini appena finito la prova.;;;positivo;;;;;;;;molto positivo;;;;
Motori 159: quali i più consoni???;https://www.autopareri.com/forums/topic/15658-motori-159-quali-i-pi%C3%B9-consoni?&page=2#comments;25/09/2005 02:29;J-Gian;;Chissà che 149 sia una degna sostituta... la peperina della famiglia.Comunque 159 ci voleva proprio ! ;Alfa Romeo;159;positivo;;;;;;;;;;;;
Ritirata Audi S6 Avant;https://www.bmwpassion.com/forum/threads/ritirata-audi-s6-avant.41829/;02/07/2006 00:00;NegriAndrea;;"Salve come anticipato nella sezione ""serie 6"" non sto a spiegarvi il motivo oggi ho ritirato presso la mia concessionaria di Monaco la S6 Avant della quale vi metto le foto qui sotto.Cosa dire: il motore è stupendo pieno di coppia con un sound bellissimo ed una bella grinta.Il Tiptronic è piuttosto veloce e pur essendo un bestione di quasi cinque metri ha un buon assetto ed una grandissima motricità.Tenuta in curva eccellente grazie al telaio ottimo alle sospensioni pneumatiche ed alla trazione quattro.Ovviamente non l'ho ancora tirata ma ha uno scatto stupefacente in ogni condizione.Estetica: con tutto il rispetto per la serie 5 questa è un altro pianeta.Interni: anche. Ovviamente il disegno è soggettivo ma i materiali e gli accopppiamenti sono sensibilmente migliori.Adesso è ancora presto per esprimere un giudizio ma sono davvero entusiasta dell'auto. Vi farò sapere.Lunedì farò il passaggio di proprietà dell'M3 CSL che diventerà di mio cugino meglio così va in mano ad uno che sa cosa significhi guidare una macchina.Ecco le foto.Cosa pensate ? Un saluto Roberto. ";Ausi;S6;positivo;;molto positivo;molto positivo;molto positivo;molto positivo;;molto positivo;;;;;
Alfa Bravetta by loric. UPDATE: arrivata!;https://www.autopareri.com/forums/topic/48961-alfa-bravetta-by-loric-update-arrivata?&page=20#comments;14/12/2012 11:17;loric;;Ho ritirato la bravetta questa mattina. Mi riservo di fare una recensione approfondita fra oggi e domani. Per ora dico solo che 10 minuti fa appena sceso dalla bravetta la mia espressione era tipo questa ;Alfa Romeo;Giulietta;positivo;;;;;;;;;;;;
Gt3 rs 4.0 l;http://www.porschemania.it/discus/messages/492693/550913.html?1333373860;07/03/2011 12:20;fabio_986;;Mah io intanto mi tengo stretta la mia 996 Mk2.;Porsche;911;neutro;;;;;;;;;;;;
serie 1  2anni di vita valore;https://forum.quattroruote.it/threads/serie-1-2anni-di-vita-valore.119353/page-2;23/03/2019 00:00;U2511;'Quello ho capit non capisco invece è usare questa legge per altri motivi.';La norma agevola gli acquisti diretti dei disabili o di un loro parente ( che funge da “tassista” ) . Non entro in altre valutazioni perché non conosciamo la situazione specifica e qui mi fermo. ;;;neutro;;;;;;;;;;;;
Distribuzione pesi Alfa Romeo Giulia..qualcosa non quadra!;https://forum.quattroruote.it/threads/distribuzione-pesi-alfa-romeo-giulia-qualcosa-non-quadra.113425/page-4;13/12/2017 00:00;Maxago2;"""Penso che una Serie 3 sia una spanna superiore all'alf come dinamica di guid raffinatezz blason basta vedere quante ne circolano rispetto all'alfa che pare già vecchia appena nata.""";ahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah ;;;positivo;;;;;;;;;;;;
aiuto sito Alfa Romeo;https://www.autopareri.com/forums/topic/56980-aiuto-sito-alfa-romeo;02/12/2014 23:10;Iron Man;;fa piacere sapere che nessuno ha problemi consigli quesiti con Alfa Romeo... ;Alfa Romeo;;neutro;;;;;;;;;;;;
le foto delle nostre Alfa;https://forum.quattroruote.it/threads/le-foto-delle-nostre-alfa.11173/page-26;22/03/2015 00:00;alfa g.p. club;Volevo mettere le foto ma non capisco come far qualche veterano può aiutarmi?... Cia clicca su allega fot in basso rispetto al modulo di invio dei messagg quindi su sfogli seleziona il file della foto (sino a 3 files) e premi Invia per confermare il messaggio. 'Volevo mettere le foto ma non capisco come far qualche veterano può aiutarmi?';Ciao grazie mille per la dritta. ;Alfa Romeo;;neutro;;;;;;;;;;;;
Oggi sono andato a vedere la nuova Civic;https://forum.quattroruote.it/threads/oggi-sono-andato-a-vedere-la-nuova-civic.108176/page-4;22/01/2017 00:00;elancia75;'Per curiosit chi è che userebbe questo mantra?';In generale... chi non ha argomenti ? ;Honda;Civic;neutro;;;;;;;;;;;;
Pareri DS3 Cabrio 1.6 THP 155cv?;https://forum.quattroruote.it/threads/pareri-ds3-cabrio-1-6-thp-155cv.88232/;09/05/2014 00:00;mistergc;;Per sentito dire sono motori con un sacco di problemi. Al contrario il motore aspirato da 120 cavalli va molto bene. ;DS;DS3;neutro;;;;;;;neutro;;;;;
Esiste davvero!!!;https://www.bmwpassion.com/forum/threads/esiste-davvero.56315/page-2;25/08/2007 00:00;CRISTIAN JO;' ';REGALO ! stronzata dei politici....la suddetta Gallardo gironzola a zonzo per lo stivaleuna 330i blindata non credo consumi meno.e cmq si esiste anzi ESISTONO. sono due. di cui una fissa sull'A14a caval donato...a caval donato ;;;neutro;;;;;;;;;;;;
dacia = fregatura...;https://forum.quattroruote.it/threads/dacia-fregatura.58992/;04/12/2011 00:00;francisco2010;;Prima di tutto la Dacia ha il motore 1.149 cc della Renault Clio 2 a 16 valvole quello ancora montato sulla Clio 3. Secondo le Dacia si vendono per il prezzo non per la meccanica all'ultima moda. ;Dacia;;neutro;;;;;;;neutro;;;;;
916 Coupè/Spider: un modello da riscoprire;https://forum.quattroruote.it/threads/916-coup%C3%A8-spider-un-modello-da-riscoprire.60891/page-9;27/02/2012 00:00;alexmed;;"http://www.infomotori.com/auto/2003/04/14/alfa-romeo-nuove-spider-e-gtv-test-drive/2/ Su strada Grazie ai generosi propulsori le nuove Alfa Spider e Alfa GTV assicurano emozioni da vere sportive come abbiamo avuto la fortuna e la gioia di provare a Torino in occasione della presentazione stampa internazionale. Proprio i due motori che tanto successo stanno riscuotendo su altri modelli Alfa Romeo sono la base della formula vincente della nuova generazione di sportive Alfa. Il 2.0 JTS da 165 CV e il 3.2 V6 24 valvole da 240 CV assicurano infatti scuderie in grado di soddisfare anche i più esigenti. Il 2.0 JTS ( Jet Thrust Stoichiometric ) è il rivoluzionario motore a benzina con iniezione diretta caratterizzato da una potenza specifica superiore a 60 kW/l e da una coppia specifica di oltre 100 Nm/l. Il secondo ""cuore"" il brillante 3.2 V6 24 valvole ha una potenza di 240 CV a 6.200 giri/min e vanta una curva di coppia che raggiunge i 289 Nm a 4.800 giri/min grazie alle quali garantisce prestazioni esaltanti nella guida sportiva ma anche nell'uso quotidiano. In particolare il GTV equipaggiato con questo motore raggiunge i 255 km/h performance che ne fa la più veloce vettura stradale della storia Alfa Romeo. Tradotti in pratica significa poter scaricare a terra tutta la propria adrenalina con la tranquillità di poter disporre di una vettura decisamente valida sul versante della sicurezza attiva e passiva benché occorra sempre usare prima la testa e poi il piede ( potendo comunque disporre di un efficace sistema frenante ! L ? assetto è correttamente rigido e chi cerca il comfort assoluto farà bene a dirigersi verso qualche anonima berlinona. Cambio sportivo con levelaggi corretti e sterzo preciso e diretto fanno subito prendere confidenza con la vettura che si fa guidare pur mostrando una certa indipendenza che seduce gli sportivi. Ultimo propulsore disponibile nella nuova gamma è il 2.0 T. Spark da 150 CV sintesi dell'esperienza Alfa nella tecnologia Twin Spark. Ottime le prestazioni: il GTV tocca i 215 km/h di velocità massima mentre lo Spider raggiunge i 210 km/h. Entrambe le vetture infine impiegano 8 5 secondi per passare da 0 a 100 km/h. Su strada la Spider permette di gustarsi maggiormente il panorama mentre con la GTV si resta più concentrati sulla guida. Stile affascinante tecnologia raffinata e temperamento da vere sportive sono i punti di forza delle nuove Alfa Spider e Alfa GTV. Finalmente troviamo una valida alternativa italiana alle numerose offerte tedesche a tutto vantaggio del cliente che può indirizzarsi verso la vettura più vicina alla propria personalità. Certamente la GTV e la Spider non passano inosservate mantenendo il fascino del passato e vantando la migliore tecnologia come conferma l ? iniezione diretta della JTS. Prezzi Le nuove GTV e Spider saranno in vendita a partire dal prossimo mese di maggio con un listino che ? per la GTV ? varia dai 27.325 euro della 2 litri TS ai 37.625 della potente V6 3.2 passando attraverso i 30.625 della JTS. La Spider costa giusto 1.000 euro più della coupé ";Alfa Romeo;GTV;positivo;;;positivo;positivo;positivo;;positivo;;;;;
Brera a Pomigliano !?;https://www.autopareri.com/forums/topic/17809-brera-a-pomigliano?&page=4#comments;04/01/2006 22:05;il FUSI;;Chiaramente se poi comunque questo non viene usato a livello di marketing seppur indiretto.......... cioè se ci mettiamo a pubblicizzare lupi e altra roba zen invece che lodare anche l'affidabilità del nostro prodotto ovvero se come sempre si fa dell'aria fritta e poca sostanza............. ;Alfa Romeo;Brera;negativo;;;;;;;;;;;;
Avensis SW 2.0 D4D Lounge;https://forum.quattroruote.it/threads/avensis-sw-2-0-d4d-lounge.68685/page-9;26/03/2015 00:00;marcoleo63;;Tagliando dei 60mila come sempre presso la concessionaria che mi vendette l'auto prezzi IVA esclusa: olio motore 5W30 - 88 89 filtro olio - 8 70 guarnizione - 1 19 olio freni - 12 20 filtro gasolio - 35 67 filtro carboni attivi - 25 31 filtro aria - 22 31 manodopera - 149 50 ( N.B. 46 00+IVA all'ora ) altri interventi: kit pastiglie freni anteriori - 76 00 manodopera x sostituzione pastiglie freni - 46 00 trattamento igienizzante - 9 20 totale 474 97 + IVA 22% = 579 46. Cassso . ;Toyota;Avensis;negativo;;;;;;;;;;;neutro;
Chi viaggia qui in BMW e in MB?;https://www.bmwpassion.com/forum/threads/chi-viaggia-qui-in-bmw-e-in-mb.54596/page-3;04/06/2007 00:00;mattia80ts;'assurda ma real se mi ricordavo facevo le foto';Cm al solito il Topic è stato inquinato ;;;negativo;;;;;;;;;;;;
Alfa 159 nuove foto;https://www.bmwpassion.com/forum/threads/alfa-159-nuove-foto.11826/page-9;13/09/2004 00:00;Emiliano;ecco la sw http://img201.echo.cx/img201/9264/immagine24cc.jpg http://img201.echo.cx/img201/2928/immagine19ud.jpg... Ecc a me in genere non piacciono le wago ma questa mi sa che venderà un bott soprattutto se manterrà le promesse sulla qualità. 'ecco la sw http://img201.echo.cx/img201/9264/immagine24cc.jpg http://img201.echo.cx/img201/2928/immagine19ud.jpg';quoto sul dietro più dolce e troppo diverso dal fronte..avrei trovato un compromesso ke davanti nn è ke mi piaccia troppo ;Alfa Romeo;159;negativo;;;negativo;;;;;;;;;
Mondiale F.1 - GP di Monaco;https://forum.quattroruote.it/threads/mondiale-f-1-gp-di-monaco.116688/page-14;28/05/2018 00:00;A-80;"'Memorabile anche l'edizione (bagnata) del 1984. Il mitico Senn partito già in un'ottima 13a posizione con la modesta Toleman-Hart (il compagno di squadra Cecotto 18 a quasi 1 secondo... giunse 2° solo perchè la gara fu stoppata dal direttore di corsa Jacky Ick causa pioggi ritenuta troppo fort se no avrebbe vinto. Anche l'altrettanto mitico Lauda aveva dato spettacolo nei primi giri sorpassando 4-5 pilot tra cui le due Ferrar risalendo da 8° a 2°. Poi si ritirò per un testa-coda. Da notare come le imprese (e le vittorie) a Monaco le abbiano fatte sempre e solo i grandi: Laud Senn Mansel Hamilto Raikkone e ora Ricciard tanto per citarne qualcuno e solo negli ultimi 40 ani della lunga storia di questo mitico tracciato...... A conferma che sia un circuito dove il pilota conta più che altrove. Anche Verstappen ha fatto una buona rimonta ier e nessuno gli ha detto ""prego si accomodi"". Suo il sorpasso della gar quello alla staccata della chicane.'";Senza polemica...Ricciardo tra i grandi non so...se non ci mettiamo Schumacher nella lista ;;;neutro;;;;;;;;;;;;
Sensore temperatura aria;http://www.porschemania.it/discus/messages/502415/689464.html?1399133517;13/04/2014 02:38;sigboris;;Il diagnostico del mecca che roba e' ? Per recovery cosa intendi luci ? Il vos ti funziona bene o hai tutto imbrattato ? ;;;neutro;;;;;;;;;;;;
