Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
nuovo Patriot,https://forum.quattroruote.it/threads/nuovo-patriot.40711/page-8,2011-05-18 00:00:00,patriotverona,,ma si certo hai ragione il marchio e il modello mi piacciono altrimenti non avrei preso la macchina. ci ho messo anche passione ed ero molto contento... una JEEP... OIIIIIIIO ! ! è per questo che sono arrabbiato perchè trovo nelle persone che stanno gestendo la cosa poca attenzione al cliente e a risolvere il problema. una casa automobilistica come la jeep non può permettersi di avere un servizio clienti del genere... abbassano il livello di qualità percepita dal cliente. esempio: oggi chiamo alle 9 e alle 15 il servizio clienti per sapere se devo tenere questa macchina della Maggiore e se la pagano loro come promesso dal signore di torino della chrysler che mi ha chiamato lunedì scorso. Sia alla mattina che al pomeriggio mi dicono che il signore mi richiamerà entro mezzora per dirmi cosa fare. Secondo te mi hanno richiamato ? NO. e intanto la Maggiore fa andare il tassametro. E' qualità aziendale questa ? Scusa lo sfogo spero che tutto si risolva al meglio e cercherò di non tediarvi. ciao buona serata ,,,,,,,,,,,,,,
Ricarica domestica Zoe a Roma: serve trasformatore,https://www.forumelettrico.it/forum/piccolo-aiuto-ricarica-zoe-a-casa-t3504-40.html?sid=8695b30d4304dd78fc1ccc2741af17fa&sid=8695b30d4304dd78fc1ccc2741af17fa,2019-05-07 20:37:00,marcober,,"certo..è cosi...da fare solo se sei cosciente di quello che fai.Anche senza tester.. cacciavite ""cercafase""..",,,,,,,,,,,,,,
Fiat Freemont 2011,https://www.autopareri.com/forums/topic/41568-fiat-freemont-2011?&page=290#comments,2012-09-07 01:07:41,cplmpa,,Ciao anche io ho avuto il medesimo problema vibrazioni in frenata e proprio ieri e stato portato in concessionaria per la sostituzione di tutti i componenti necessari. Il mio fremono 170 cv e immatricolato marzo 2012. ,,,,,,,,,,,,,,
Honda Jazz 1.3 consigli,https://forum.quattroruote.it/threads/honda-jazz-1-3-consigli.107042/page-15,2016-12-11 00:00:00,jumppp,'qua si continua a non capire... io non parlo di affidabilità perché lo considero concetto acquisito ! Ma parlo unicamente di caratteristiche di erogazione che per me non sono ideali per vetture utilitarie/da famiglia/Suv...',Sarà anche acquisito per Honda ma per altre case anche con volumi di vendita elevatissimi almeno qui da noi mi pare proprio di no ! ,,,,,,,,,,,,,,
WRC - Rally d'Australia (Ogier campione del mondo),https://forum.quattroruote.it/threads/wrc-rally-daustralia-ogier-campione-del-mondo.119414/,2018-11-18 00:00:00,mani in alto,,Pure io ero per Neuville come lo ero lo scorso anno. Mi piace il suo modo di guidare più sporco di altri stile che però ogni tanto lo porta a sbagliare ( due o tre anni fa finì in un parcheggio e fece lo slalom tra le macchine ) . ,,,,,,,,,,,,,,
Kia Sorento 2015,https://www.autopareri.com/forums/topic/55961-kia-sorento-2015?&page=2#comments,2014-08-11 18:41:44,Touareg 2.5,,Già con cerchi differenti miglliora imho ,,,,,,,,,,,,,,
Audi S3: Foto senza veli!!!,https://www.bmwpassion.com/forum/threads/audi-s3-foto-senza-veli.26928/page-10,2004-07-13 00:00:00,Vegeta330,'Con una figlia di 6 mesi dubito che avrà di che oziare fino a tardi. ',sono due cose abbastanza opposteti dico se ti piace esteticamente e sei disposto a spendere 40.000 euro per una A3 prendila è pur sempre una gran macchina ma la M3 primo costa il doppio e non c'entra quasi na mazza con la S3 ,,,,,,,,,,,,,,
Gmuend e Zell am See (il paese dei balocchi),http://www.porschemania.it/discus/messages/10550/7744.html?1037783637,2002-11-15 09:18:00,fabio,,"Caro Simba noi ci siamo stati una miriade di volte ! ! ! Almeno una volta all'anno ci facciamo una scappatina. A volte ci siamo stati anche tre/quattro volte in anno. Ti devo dire che il Museo di Helmuth Pfeipfhofer suscita certamente molto interesse e soprattutto emozione per chi non ci \xe8 mai stato. Devo per\xf2 per\xf2 dire che ultimamente ci sono sempre le solite vetture ( con questo non voglio dire che non merita una gita ! ! ! ) . Molte sono le vetture di particolare interesse e rarit\xe0. All'interno vi \xe8 anche uno shop ( molto piccolo ) dove tu puoi comprare vari gadget. La disposizione delle vetture e dei particoalri esposti sono su due livelli. Vi \xe8 anche la riproduzione di una officina ( molto piccola ) fedele a quella in cui venivano costruite le prime Porsche. A Gmund comunque merita particolare attenzione una visita alla prima fabbrica dove venivano costuite appunto le 356 Gmund ! ! ! Questa si trova lungo una meravigliosa strada che porta alla Malta. Questa strada di montagna veniva infatti utilizzata per i tests delle vetture e veniva percorsa a velocit\xe0 stratosferiche per l'epoca ! ! ! ! Ferry ci ha raccontato che spesso i tests delle vetture venivano eseguiti anche senza carrozzeria solo col telaio e motore con grande stupore dei contadini nei dintorni ! ! ! Pi\xf9 volte si verificarono anche collisioni tra mucche e 356 ! ! ! Inoltre i contadini protestavano poich\xe8 gli animali rimanevano impauriti da queste ""vetture scoppiettanti"" e le mucche non producevano pi\xf9 latte ! ! ! Ferry ce lo ha raccontato pi\xf9 volte ed ogni volta sorrideva ! ! ! Forse sono uscito dall'argomento scusa. Ad ogni modo sono presente anche io per una gita a Gmund e dintorni. Se poi pu\xf2 essere utile conosco vari alberghi e Gasthof fantatici e si potrebbe orgnizzare qualcosa di carino. Io sono a disposizione. Consiglio a questo punto verso Maggio/Giugno. Poi da Gmund si potrebbe finire il pellegrinaggio a Zell am See ! ! ! Un lampeggio Carinziano ! ! ! ! Fabio.",,,,,,,,,,,,,,
AUTOCAR: 159 è la migliore Alfa di sempre,https://www.autopareri.com/forums/topic/13713-autocar-159-%C3%A8-la-migliore-alfa-di-sempre?&page=26#comments,2005-06-23 05:40:34,Guglielmo,,HAi confrontato il prezzo di quelle vetture da 10K a l'anno ..nei confronti della concorrenza ? ti stai riferendo a Maserati ..........bhe mi pare che un 4porte costi molto di più di un Serie S...mi pare una differenza intorno ai 30000 euro ? pensi che si possa vndere un 159 ...a 50.000 euro cioè 15000 Euro in più di una serie 3 ..fatti debiti rapporti ? non confondere ciò che è artigianale e che il mercato recepisce inquanto artigianale ...e cioè Maserati da quello che stiamo parlando. ,,,,,,,,,,,,,,
Colonnina EVAD Fast Municipio Sant'Ilario d'Enza RE Piazzale Eugenio Curiel,https://www.forumelettrico.it/forum/colonnina-enel-fast-a-sant-ilario-d-enza-re-t1540-20.html?sid=b3fb5fad0ffc96dad262d5690582cd95&sid=b3fb5fad0ffc96dad262d5690582cd95,2017-10-01 21:23:00,CS993I3,,"....<img alt=""20171001_183735.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=2439&amp sid=b3fb5fad0ffc96dad262d5690582cd95""/>",,,,,,,,,,,,,,
Prova Alfa Romeo Stelvio Q4 2.2 210 CV,https://www.autopareri.com/forums/topic/63930-prova-alfa-romeo-stelvio-q4-22-210-cv?&page=2#comments,2017-10-26 06:09:09,Sandro,,159 ha il problema di quel lunghissimo sbalzo anteriore camuffato solo un poco dall'andamento a freccia del muso. Da quella schifezza di rampa che ho a casa non toccavo con Giulia ( 1974 ) 145 Fiesta ( 2003 ) Multipla Panda 3. Civic grattava disperatamente. 159 solo se carica. Spark la fa a 3 ruote Ma sono OT. ,,,,,,,,,,,,,,
Mazda AWD Experience: la trazione integrale messa alla prova.,https://forum.quattroruote.it/threads/mazda-awd-experience-la-trazione-integrale-messa-alla-prova.103533/,2016-04-20 00:00:00,fbollei,,http://www.autoguide.com/auto-news/2016/02/snow-testing-mazda-s-i-activ-all-wheel-drive.html ,,,,,,,,,,,,,,
VW Golf 1.4 FSI twinturbo GT,https://www.bmwpassion.com/forum/threads/vw-golf-1-4-fsi-twinturbo-gt.14040/page-3,2003-05-23 00:00:00,El Nino,'cioè se compro un auto 2.0 turbo benzina ke porta dietro la sigla gti o gta...mi aspetto un motore ke spinga come un dannato magari cn un lag della madonna ma ke a 3000rpm t inkolla al sedile... a costo d sacrifici economici...nn un motore cn la curva d coppia d un diesel e che consumi poko.... almeno io la penso così.. ca**o...il motore 20v turbo della coupè...quello si ke era degno d nota....',Parlo per esperienze personali: Golf plus 1.6 fsi : piantato... ma sono buono e l'ho attribuito al peso... Golf GTI 2.0 TFSI : 'na bestia... tira che è un piacere quindi Twin per favore... provale quelle auto e non parlare solo per sentito dire... Audi A4 2.0 TFSI: NA BESTIAAAAA quasi quasi me la compro... ovviamente integrale ^^ Alfa 156 2.0Ts : altra bestia ! va di un bene che è un piacere unica pecca non è a trazione posteriore : ) Cmq penso lo riconoscano tutti che la Vw con la sua iniezione diretta arriva un po' tardi rispetto al resto del mercato però non puoi dire che hanno fatto un brutto lavoro che se no se lo tenevano ben nascosto... ,,,,,,,,,,,,,,
991,https://forum.quattroruote.it/threads/991.54988/page-3,2012-03-31 00:00:00,perdegola,,video curioso ! http://www.youtube.com/watch ? v=l0SABCMvckI ,,,,,,,,,,,,,,
La Asx sarà un successo...,https://forum.quattroruote.it/threads/la-asx-sar%C3%A0-un-successo.33739/page-7,2011-06-22 00:00:00,topomillo,,manca poco al primo compleanno delle asx Italiane ! ! ! le prime consegne avvenute a fine luglio 2010... devo dire che da qualche mese se ne vedono sempre di piu in giro. ,,,,,,,,,,,,,,
Assistenza Mazda a genova,https://forum.quattroruote.it/threads/assistenza-mazda-a-genova.18819/,2009-12-16 00:00:00,svario,posso dirvi che è anche grazie a loro che alla fine non la compra orientandomi altrove. Mi fecero cadere letteralmente le p...... Credim e' stata la tua fortuna orientarti altrove. 'posso dirvi che è anche grazie a loro che alla fine non la compra orientandomi altrove. Mi fecero cadere letteralmente le p...',Ma sarà anche stata la mia fortuna il peccato è che l'auto mi piaceva e molto la trovo bellissima e ancora oggi mi giro a guardarla quando ne incontro una. Però penso che per vendere auto e specialmente auto un po' particolari si dovrebbe essere un po' più professionali. Insomma io sono un appassionato di auto e di meccanica e magari non faccio testo ma 25 k ? a uno che a stento sa in quali colori posso ordinare la macchina che non ne ha da fartene provare per scegliere quale motorizzazione ecc che ignora che optional posso montarci mi sembra assurdo ! ,,,,,,,,,,,,,,
Lexus LF-NX,https://forum.quattroruote.it/threads/lexus-lf-nx.85185/,2014-06-21 00:00:00,az68,,Sul sito Lexus.it si dice che è in prevendita e ci sono i prezzi per i diversi allestimenti base a poco meno di 40 mila euro allestimento top a quasi 55 mila speravo fossero più bassi ,,,,,,,,,,,,,,
Motore limitato a 3000 giri su 220 cdi,https://forum.quattroruote.it/threads/motore-limitato-a-3000-giri-su-220-cdi.80618/,2013-08-27 00:00:00,keyone,"stefano_68 ha scritto: Sotto l'aspetto delle rigenerazioni hai mai avuto noie o comportamenti anomali? Può accadere che l'auto vada in recovery a seguito di troppe rigenerazioni fallit ma non credo sia il tuo cas visti i sintomi. CHe ne pensano all'officina?... No sino a 40.000 km circa non mi sono neanche mai accorto delle rigenerazioni del fap salvo qualche sporadico odore come di colla bruciata . Inoltre io uso poco l'auto in città ma all'80% in statali e autostrada e quindi non credo siano state molte le rigenerazioni interrotte . All'officina e soprattutto al tester si è segnalata subito irregolarità allo scarico infatti hanno provato la sostituzione della valvola di controppressione che però non ha risolto il problema . Ora credo da quello che mi ha detto oggi il responsabile dell'officina stanno lavorando su altri particolari dell'impianto di scarico e pare abbiano cambiato un'altra valvola relativa al catalizzatore . Mi farò spiegare meglio . Sta sera il Responsabile porterà a casa la mia auto proprio perchè sospetta che l'anomalia avvenga in occasione della rigenerazione del fap e quindi vuole provarla per un po' di chilometri . Spero domani di riavere la mia C e di conseguenza di poter essere più preciso su diagnosi prognosi e terapia . Grazie per l'interessamento.... Ciao ke visto che son capitato su questo forum mi sono iscritto per poterti rispondere.. A me e' successa la stessa cosa.. Qualsiasi marcia gli mettev piu' di 3000 giri non faceva... Andava bene in autostrada perche' con la 5' a 3000 giri potevi avere una velocita' di crociera buon ma quell'agosto in sardegna..aiomamma..se dovevi superare qualcuno in salita dovevi pregare tutti i santi Poi magari gli passava dopo un po' (tanto ) e ritornava normale.. Per fartela breve.. Prima di quell'agosto vado dal concessionario e gli dico il problema.... Ritiro la macchina e sembrava a posto (750 cucuzzole con il tagliando )...il conc. mi dice tutto a posto..Vado in ferie..e 20 giorni di smoccolamento Ritorno ..vado col fumo che mi usciva dalle orecchie dal concessionario..minaccio....ritiro la macchina..era a posto..per il momento e' un'anno che non succede niente.. Alla fine (l'ultima volta ) mi han detto che era un sensore nel cambio guasto che generava quel tipo di problema... Ora e' tutto a posto Ciao Domenico "" stefano_68 ha scritto: Sotto l'aspetto delle rigenerazioni hai mai avuto noie o comportamenti anomali? Può accadere che l'auto vada in recovery a seguito di troppe rigenerazioni fallit ma non credo sia il tuo cas visti i sintomi. CHe ne pensano all'officina?... No sino a 40.000 km circa non mi sono neanche mai accorto delle rigenerazioni del fap salvo qualche sporadico odore come di colla bruciata . Inoltre io uso poco l'auto in città ma all'80% in statali e autostrada e quindi non credo siano state molte le rigenerazioni interrotte . All'officina e soprattutto al tester si è segnalata subito irregolarità allo scarico infatti hanno provato la sostituzione della valvola di controppressione che però non ha risolto il problema . Ora credo da quello che mi ha detto oggi il responsabile dell'officina stanno lavorando su altri particolari dell'impianto di scarico e pare abbiano cambiato un'altra valvola relativa al catalizzatore . Mi farò spiegare meglio . Sta sera il Responsabile porterà a casa la mia auto proprio perchè sospetta che l'anomalia avvenga in occasione della rigenerazione del fap e quindi vuole provarla per un po' di chilometri . Spero domani di riavere la mia C e di conseguenza di poter essere più preciso su diagnosi prognosi e terapia . Grazie per l'interessamento. ""Sotto l'aspetto delle rigenerazioni hai mai avuto noie o comportamenti anomali? Può accadere che l'auto vada in recovery a seguito di troppe rigenerazioni fallit ma non credo sia il tuo cas visti i sintomi. CHe ne pensano all'officina?""","Ciao Undici e ben venuto fra i forumisti di 4r . Mi scuso se non ti ho risposto subito ma avendo ripreso il lavoro non ho trovato tempo prima di ora. Quindi è successo anche a te il mio stesso inconveniente . Sicuramente però da quel che scrivi la tua auto ha cambio automatico in quanto ti hanno detto che il tuo guasto è stato risolto per l'appunto sostituendo un ""sensore nel cambio guasto che generava quel tipo di problema."" La mia invece monta il 6 marce manuale e non penso quindi abbia sensori del cambio che possano interferire con l'elettronica di bordo . Gli altri sintomi che esponi sono invece del tutto simili a quelli manifestati sulla mia vettura dove però forse grazie al cambio manuale - piccolo vantaggio di questo tipo di trasmissione - ho meno difficoltà in sorpasso e salita in quanto posso scalare più agevolmente e farmi ""bastare"" i 3000 giri anche perchè ( cito da 4r ) il regime di potenza massima per il motore 170hp è combinazione prioprio 3.000 giri. : ! : A prescindere da queste analogie o discrepanze l'officina MB parla invece di problema all'impianto di scarico e in particolare a catalizzatore e soprattutto Fap e sua rigenerazione . Resta quindi il mistero per ora . Saluti e grazie per l'interessamento. ",,,,,,,,,,,,,,
KAMIQ,https://forum.quattroruote.it/threads/kamiq.120488/page-2,2019-02-07 00:00:00,gbortolo,'Casomai è più criticabile la Scala',In realtà ci sono altri mercati in cui tengono ancora e col gioco delle economie di scala ( Kamiq ) potrebbe non essere un bagno di sangue ma prendere due piccioni con una fava. ,,,,,,,,,,,,,,
AlfaRomeo Brera...topic ufficiale.,https://www.autopareri.com/forums/topic/16609-alfaromeo-breratopic-ufficiale?&page=115#comments,2006-02-05 11:07:13,Regazzoni,,Pazzesca: ad ogni colore una sorpresa. Se non diventa un icona estetica questa... ,,,,,,,,,,,,,,
Che brutta esperienza in BMW,https://www.bmwpassion.com/forum/threads/che-brutta-esperienza-in-bmw.127483/,2004-04-09 00:00:00,///M3,,Oggi ritiravo la mia auto per sostituzione differenziale + placca volante il primo in garanzia il secondo a carico mio ( 58€ ) chiamo si l'auto è prontaarrivo al conce e manca la placca beh aspetto che la facciano.passa un'ora per un pezzo di plastica.arriva il momento della ricevuta la signorina mi fa sono 2800€ ma no vede che è garanzia e non trovava il foglio di accettazione finalmente lo trova e mi fa si ma ci deve 400€. allorché comincio ad incaxxarmi seriamente. un'altro dipendente spiega che a bmw va addebitato con un certo prezzo insomma per fatti loro perdo un'altra ora con sta cretina che mi voleva fregare 400€.vado in auto e noto con mio grande stupore 9 km di autonomia. io l'avevo consegnata ieri pomeriggio con mezzo pieno.guardo i km della scheda 90136. km sul quadro 90167.ben 30km in più e in questi 30km hanno consumato mezzo pieno quindi se la son fatta a 200. climatizzatore spostato sedile spostato e grasso in alcuni punti.all'inizio l'accettatore mi aveva detto che la macchina è una bomba e che sono andati a 210. pensavo fosse una battuta e avevo sorriso. invece guardando 9 km di autonomia lancetta a 0 ho fatto 2+2 questi si son fatti il giretto spremendomi la macchina.tra l'altro il mio libretto dice che non bisogna mai andare sotto i 50km di autonomia potrebbero esserci danni al motore.allorché mi imbufalisco e chiedo spiegazioni mi dicono che hanno dovuto provarla. si il differenziale mi faceva rumore a 50 in città e loro si son fatti 30km a 200.ditemi voi se avrei dovuto fare uno show o no. dentro di me ero e sono incaxxatissimo se mi fossi sfogato avrebbero dovuto chiamare i carabinieri. ,,,,,,,,,,,,,,
Lexus RC 2014,https://www.autopareri.com/forums/topic/53373-lexus-rc-2014?&page=5#comments,2014-02-28 14:06:16,nubironaSW,,mah... c'è qualcosa che mi piace: qualche linea i fanali... mi sembra che si ispiri al genio italico in salsa giapponese ( che le mangia le trofie col sushi ? ) l'eleganza di una GT è altra cosa.... ,,,,,,,,,,,,,,
Audi RS 7: un futuro ibrido firmato Porsche per la più sportiva - HDmotori.it,http://www.hdmotori.it/2018/08/20/audi-rs-7-nuova-ibrida-porsche-panamera-plug-in/,2018-08-20 07:44:00,Ginomoscerino,,quel fanale unico posteriore che riprende da Porsche mi fa abbastanza ribrezzo sull'Audi,,,,,,,,,,,,,,
domande per renault_it,https://forum.quattroruote.it/threads/domande-per-renault_it.4781/page-48,2010-05-11 00:00:00,neoluke,,Ottimo grazie. Luca. ,,,,,,,,,,,,,,
MediaNav Display colori sbiaditi,https://forum.quattroruote.it/threads/medianav-display-colori-sbiaditi.117084/,2018-06-20 00:00:00,PanDemonio,"""Ma quindi qual'è la causa del problema ai colori ? Difetto di fabbrica ? 'Da quel che ho capito il cambio del componente (circa 1000 euro mi hanno detto) è in garanzia 'Grazie ancora.'","Può essere di tutto: pannello difettoso cavo di collegamento interno ballerino elettronica del segnale video andata... Vai a sapere tu. Di certo NON è un problema di collegamento alla porta USB. E questo definitivamente conferma che l'impiegato è un cazzaro: se veramente l'avessi ""rotto"" tu COL CAVOLO che te lo cambierebbero in garanzia... Di nulla. Se non ci si aiuta tra di noi... Facci sapere come va a finire. ",,,,,,,,,,,,,,
Per la mia ragazza: Y o Musa?,https://www.bmwpassion.com/forum/threads/per-la-mia-ragazza-y-o-musa.29939/,2004-07-18 00:00:00,Melo,"'http://www.autoscout24.it/ita/detail.asp?ts=4239378&id=70415865 con questa la signorina dovrebbe smanettare col cambio manuale ma rispetto ai due ""roiti"" di Y e Musa direi che non c'è paragone'",La mia ragazza deve prendere un'auto che userà soprattutto in città.Abbiamo la possibilità di avere uno sconto sulle Lancia e siamo indecisi su Y e Musa.L'allestimento è il Platino quello più ricco.Tra le due ? ,,,,,,,,,,,,,,
Stelvio quadrifoglio,http://www.porschemania.it/discus/messages/771175/823313.html?1510698100,2017-11-07 07:09:00,alessmacc,,Dici davvero Roberto che la rete di assistenza Porsche batte quella Alfa 10-0 ? Pensare che io sono convinto ( almeno dalle mie parti ) che il punto veramente debole di Porsche sia la rete delle conce ufficiali...prezzi di manodopera e ricambi alle stelle per un servizio appena sufficiente...,,,,,,,,,,,,,,
Come veste il porschista?,http://www.porschemania.it/discus/messages/815/527161.html?1287843855,2010-10-18 18:23:00,elfer,,Jeans lerci e comodi maglietta o felpa super aderente capa nuda ( con capote-hard top ) o cappellinata ( capote aperta ) rigorosamente PMania occhiali con lenti adatte alle mie latitudini. Scarpe anch'esse vissute. Io SONO vissuto ! ,,,,,,,,,,,,,,
Salve ho bisogno di consigli per un aquisto  Boxter 25,http://www.porschemania.it/discus/messages/502415/211297.html?1166694966,2006-12-13 15:20:00,arkamaxx,,non comprare il 2.5 se vuoi tenerla x 5 anni: rischi di trovarti in debito di cavalli molto presto. Io ho speso 28.000 euro x un 3.2 s del 2001 con 40000km unipropietario ed \xe8 una bomba. Fai se puoi uno sforzo in + e prendito l'S li trovi anche a meno. ciao,,,,,,,,,,,,,,
Account ufficiale Ford Italia. Saluti.,https://forum.quattroruote.it/threads/account-ufficiale-ford-italia-saluti.50372/page-13,2011-10-28 00:00:00,valerioss,,Buongiorno e permesso sono un cliente Ford da parecchi anni con soddisfazione giudo una Smax benzina 2000 cc Automatica ma Oggi mi trovo in grande difficoltà a seguito di un guasto al motore. e del conseguente servizio di Ford Italia ( Ufficio Clienti di Roma ) oltre all'officina Varco di Milano alcuni giorni fà l'auto si è spenta in autostrada e alla riaccensione mostrava rumoracci dal banco motore. La consegno alla officina Ford Varco a Milano e comincia l'incubo Il capo meccanico mi dice che faranno verifica e Perizia per verificare cosa può far crollare un motore con 68.000 km alla mia richiesta di verificare e quantificare il danno ricevo questa risposta - motore completo ( monoblocco testata ) 5633 00 - componentistica varia ( guarnizioni tubazioni bulloneria ecc.. ) 586 00 - manodopera h25 1675 00 - materiali di consumo 150 00 --------------------------------------------- TOTALE RIPARAZIONE 8044 00 iva compresa --------------------------------------------- Acconto 30% per ordine ed avanzamento lavori. poteva mandarmi il preventivo per una auto nuova che dite ? come si fà ad avere così scarso senso del valore dei soldi ? ah si basta che siano i miei ho gia incaricato un consulente per impugnare la questione e diversi pareri di meccanici che mi consigliano di toglierla di mano a questi INCOMPETENTI ma non lo avete fatto voi il motore ? vi sposcate le mani ? Vergogna VI HO DATO 39.000 00 EURO MAI PIU UNA FORD ,,,,,,,,,,,,,,
Alfa Romeo: filosofia di progetto (come deve essere un'Alfa vera),https://www.autopareri.com/forums/topic/35842-alfa-romeo-filosofia-di-progetto-come-deve-essere-unalfa-vera?&page=117#comments,2010-07-12 19:20:54,Matteo B.,,infatti il mestiere di Alfa ( fare auto di serie ma peculiari e con alti livelli di tecnica ) è in assoluto il più difficile a livello industriale.....spessissimo ci sono N°mila compromessi e non tutte le ciambelle riescono col buco. tra l'altro con l'obbligo di fare profitti. mestiere durissimo. ,,,,,,,,,,,,,,
Ho visto una Civic X....,https://forum.quattroruote.it/threads/ho-visto-una-civic-x.110431/page-39,2017-11-30 00:00:00,elancia75,"'c'è comunque da dire che ""le solite note"" non si vendono solo perché vanno di moda ma si scelgono anche per la loro sostanza perlomeno apparente. Le tedesche o le spagnole (che sono praticamente tedesche anche loro...) a parità di classe offrono - perlomeno a me - un'impressione di solidità e di consistenza che nessuna giapponese o asiatica possa manifestare: sono stato ieri su una Passat di un conoscente memore della prova fatta tempo fa con la Civic mi sono reso conto che il confronto è impari. Voi direte ""Si ma... la Passat è di categoria e prezzo superiore !"" Ver ma salite su una Golf top di gamma e le sensazioni sono le stesse della Passat: le asiatiche in gener ancorché top di gamm non riescono a dare quella sensazione di ""ben fatto"" delle tedesch mischiano magari una finitura pregevole all'apparenza e poi quando vai a guardar di fino noti che quella sembra radica è invece plastica e la pelle è solo parziale perché il resto è skai. Questo poi abbinato ad un'estetica a dir poco discutibile spiega in parte la difficoltà di imporsi sul mercato del marchio Honda. @ Algepa non puoi paragonare un C-hr con una Civic è la tipologia stessa Crossover della Toyota che vende già di suo (Juke docet...) Civic X qui da noi non va bene né per le dimensioni e né per le motorizzazion aggiungi poi che è oltretutto troppo caricata di particolari estetici che la appesantiscono ed ecco facilmente spiegato come mai viene scelta da pochi. Questo a prescindere dalle qualità intrinseche e dalla tecnologia nonché dalla proverbiale affidabilità che offre ogni Hond prerogative che ho modo di apprezzare da 12 anni a questa part prima con la jazz e attualmente con Cr-v.'","Beh io penso che costruttivamente ""la solita giapponese"" Mazda 3 ( CHE CONOSCO ) non sia seconda a nessuna tedesca da me visionata.. lasciando stare la tecnologia motoristica la ciclistica e la telaistica... parlo proprio di carrozzeria cablaggi interni saldature solidità trasmessa ( che per me NON E' il peso delle portiere ) . Altresì se per qualità costruttiva intendi la qualità percepita riconosco che rispetto a modelli come Golf e premium tedesche l'economia in alcuni elementi/materiali ci sia tutta come in Civic ma francamente a me su una vettura da 25000 euro con tutto il resto a quei livelli motore in primis interessa nulla. Costasse 35000-40000 euro invece riterrei quelle economie come difettoni ma non mi è nuovo scricchiolino talvolta gli interni di classe A e 1er percui... Attenzione a valutare il discorso optionals spesso scarno in jap non premium... ad esempio il navi business VW da 2500 euro...... Secondo me il cliente delle solite note non è interessato a valutare le ""non note"" seriamente e quindi salendoci sopra o provandole. Ma potrebbe anche affermare che siano uguali o più belle o vadano meglio... ""PERO' da comprare non saprei... e poi ? "" ",,,,,,,,,,,,,,
la batcaverna 635csi &co,https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-308,2005-06-11 00:00:00,PuccioE39,,"E' una mezza tortura non sapere /emoticons/biggrin@2x.png 2x"" width=""20"" height=""20"" /> ",,,,,,,,,,,,,,
Alfa 147   da 0 a 100 - chiarimenti,https://forum.quattroruote.it/threads/alfa-147-da-0-a-100-chiarimenti.6453/,2009-06-18 00:00:00,alkiap,"""L'alfaromeo dichiara per la 147 a benzina con 120 cavall un tempo di 10.6 secondi nella prova da 0 a 100 km/ mentre la versione Diesel piu' pesante e con gli stessi cavalli è dichiarata di soli 6 secondi. ( 9 per alcune riviste) Come si spiega questo guadagno di un secondo a pari potenza? è una trovata commerciale oppure i dati sono veritieri grazie alla maggiore coppia del JTDm? Ringrazio anticipatamente chiunque possa dare una sua opinione in merito.""",Coppia più abbondante e probabilmente una rapportatura più favorevole del cambio. ,,,,,,,,,,,,,,
Lascio il mondo porsche,http://www.porschemania.it/discus/messages/502415/295874.html?1191787574,2007-09-26 14:11:00,nekra,Io ho appena venduto la Bmw.... ,"Quale quella con il cofano ""pulito"" da tuo figlio ? ",,,,,,,,,,,,,,
Giulia vs Octavia?,https://forum.quattroruote.it/threads/giulia-vs-octavia.113561/page-2,2017-11-30 00:00:00,A-80,""" L'Octavia è una segmento C* a tutti gli effett ) """,Ecco quel che reputo il vero errore ! Poi perché non accostare la superb alla Giulia ? Se la skoda - mi spiace se sembra una bestemmia - è UNA seg D e sia il testa a testa benché siano auto diverse per pubblico diverso. Idem la nuova insignia e se poi si discute di guida tecnica ecc ecc ok confrontiamo e vediamo . ,,,,,,,,,,,,,,
NON ACQUISTATE COME ME una Subaru BIFUEL!!!,https://forum.quattroruote.it/threads/non-acquistate-come-me-una-subaru-bifuel.23250/page-3,2010-02-22 00:00:00,matteomatte1,'Ti dovevi far mettere tutto per iscritto. Verba volant.... Se comunque ti può far piacere son saltati tutti i vertici Subar Zambelli Rain responsabile marketing e PR e gli altri che già a mi manda raitrè fecero quella figura barbina davanti a qualche milione di italiani.',non che si sia vista questa gran differenza fino ad ora eh ? ciao ,,,,,,,,,,,,,,
Mitsubishi ASX - Pneumatici,https://www.autopareri.com/forums/topic/40033-mitsubishi-asx-pneumatici?&page=13#comments,2010-12-02 21:39:05,ptcieie,,"Ottimo ! ! ! io con quella cifra ci ho preso solo 4 gomme ( per i cerchi di 17"" ) ",,,,,,,,,,,,,,
Porsche Boxster GTS e Cayman GTS 2014,https://www.autopareri.com/forums/topic/54678-porsche-boxster-gts-e-cayman-gts-2014?&page=4#comments,2014-05-12 10:24:36,RiRino,,Porsche Boxster GTS e Cayman GTS test - Auto http://www.quattroruote.it/news/primo_contatto/2014/05/12/porsche_cayman_gts_le_nostre_impressioni_di_guida.html http://www.omniauto.it/magazine/26210/porsche-boxster-cayman-gts-test-prova Davvero delle gran belle auto:si: ,,,,,,,,,,,,,,
